id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_country_name,species_guess,scientific_name,common_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
325313960,ee36b302-9702-4483-8a0e-56022ba8433c,2025/10/28 20:27,2025-10-28,2025-10-28 12:27:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313960,https://inaturalist-open-data.s3.amazonaws.com/photos/588972419/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,長腳蛛科,Tetragnathidae,長腳蛛科,47551,Tetragnathidae,,
325313961,f83e438e-f507-4461-b8d9-4b6c6f636357,2025/10/28 20:29,2025-10-28,2025-10-28 12:29:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313961,https://inaturalist-open-data.s3.amazonaws.com/photos/588972425/medium.jpg,"",,2,1,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,銀腹蛛屬,Leucauge,銀腹蛛屬,53466,Tetragnathidae,Leucauge,
325313962,d7a36d96-21b4-4464-9685-1bf57b7a53ba,2025/10/28 20:38,2025-10-28,2025-10-28 12:38:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313962,https://inaturalist-open-data.s3.amazonaws.com/photos/588972434/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,寄居姬蛛屬,Argyrodes,寄居姬蛛屬,47432,Theridiidae,Argyrodes,
325313963,3ffcb713-d880-4b88-a6b3-bc5f933826b5,2025/10/28 20:41,2025-10-28,2025-10-28 12:41:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313963,https://inaturalist-open-data.s3.amazonaws.com/photos/588972448/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,新園蛛屬,Neoscona,新園蛛屬,85035,Araneidae,Neoscona,
325313964,76092979-cbab-4a2d-b23f-64e28f2cb5ef,2025/10/28 20:41,2025-10-28,2025-10-28 12:41:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313964,https://inaturalist-open-data.s3.amazonaws.com/photos/588972459/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,艾瑟毛圓蛛,Eriovixia excelsa,艾瑟毛圓蛛,446667,Araneidae,Eriovixia,Eriovixia excelsa
325313965,dc5ad785-a1b1-4546-a3f1-072acf01632d,2025/10/28 20:42,2025-10-28,2025-10-28 12:42:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313965,https://inaturalist-open-data.s3.amazonaws.com/photos/588972469/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,曳尾蛛屬,Arachnura,曳尾蛛屬,202201,Araneidae,Arachnura,
325313966,6d0ec0f8-3a04-4ba7-bbf1-d5d68275a165,2025/10/28 20:45,2025-10-28,2025-10-28 12:45:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,research,CC-BY-NC,https://www.inaturalist.org/observations/325313966,https://inaturalist-open-data.s3.amazonaws.com/photos/588972480/medium.jpg,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,短棘蛛,Thelacantha brevispina,短棘蛛,360593,Araneidae,Thelacantha,Thelacantha brevispina
325313967,9941ce70-09dc-417f-89b8-ff071bc709fb,2025/10/28 20:51,2025-10-28,2025-10-28 12:51:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313967,https://inaturalist-open-data.s3.amazonaws.com/photos/588972492/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,袋蛛科,Clubionidae,袋蛛科,121773,Clubionidae,,
325313968,c80a5baf-1f01-4b73-a3ab-823c1c74641b,2025/10/28 20:54,2025-10-28,2025-10-28 12:54:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313968,https://inaturalist-open-data.s3.amazonaws.com/photos/588972505/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,狼蛛總科,Lycosoidea,狼蛛總科,367161,,,
325313969,3219d38d-a38b-4e1d-aff2-6f0f6739792c,2025/10/28 20:58,2025-10-28,2025-10-28 12:58:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313969,https://inaturalist-open-data.s3.amazonaws.com/photos/588972519/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,榮艾普蛛,Epeus glorius,榮艾普蛛,544576,Salticidae,Epeus,Epeus glorius
325313970,168f99d6-001f-4480-853b-43ba3e1ba058,2025/10/28 21:03,2025-10-28,2025-10-28 13:03:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313970,https://inaturalist-open-data.s3.amazonaws.com/photos/588972528/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,姬蛛科,Theridiidae,姬蛛科,47371,Theridiidae,,
325313972,c663db23-855b-4a73-b4e5-c8b5ef409052,2025/10/28 21:11,2025-10-28,2025-10-28 13:11:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313972,https://inaturalist-open-data.s3.amazonaws.com/photos/588972540/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,台灣吉盾蛛,Gnathopalystes taiwanensis,台灣吉盾蛛,602669,Sparassidae,Gnathopalystes,Gnathopalystes taiwanensis
325313973,4cb8c276-6a69-46ce-ba6a-1a4cd21c940e,2025/10/28 21:34,2025-10-28,2025-10-28 13:34:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313973,https://inaturalist-open-data.s3.amazonaws.com/photos/588972568/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,高腳蛛屬,Heteropoda,高腳蛛屬,48766,Sparassidae,Heteropoda,
325313974,96f690cd-f8ba-419e-9086-3d3c3fe0420b,2025/10/28 21:16,2025-10-28,2025-10-28 13:16:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313974,https://inaturalist-open-data.s3.amazonaws.com/photos/588972553/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,姬蛛科,Theridiidae,姬蛛科,47371,Theridiidae,,
325313975,28dcea9c-8035-49d6-af40-f3574859567f,2025/10/29 09:26,2025-10-29,2025-10-29 01:26:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313975,https://inaturalist-open-data.s3.amazonaws.com/photos/588972578/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,榮艾普蛛,Epeus glorius,榮艾普蛛,544576,Salticidae,Epeus,Epeus glorius
325313976,931ed1d8-0fdd-482b-910a-68219e81f8ba,2025/10/29 09:27,2025-10-29,2025-10-29 01:27:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313976,https://inaturalist-open-data.s3.amazonaws.com/photos/588972583/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,細齒方胸蛛,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
325313977,c5ea0966-e26e-4212-96cd-44e5a3b753c6,2025/10/29 09:34,2025-10-29,2025-10-29 01:34:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313977,https://inaturalist-open-data.s3.amazonaws.com/photos/588972598/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,蛇紋蛛,Anepsion roeweri,蛇紋蛛,741284,Araneidae,Anepsion,Anepsion roeweri
325313978,fe74ff7e-e9d6-4598-8f0a-78861216f5a7,2025/10/29 09:41,2025-10-29,2025-10-29 01:41:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313978,https://inaturalist-open-data.s3.amazonaws.com/photos/588972615/medium.jpg,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,弓蟹蛛屬,Alcimochthes,弓蟹蛛屬,420778,Thomisidae,Alcimochthes,
325313979,7f5d81d0-c2f1-406e-82e4-7d92b24791e2,2025/10/29 09:51,2025-10-29,2025-10-29 01:51:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313979,https://inaturalist-open-data.s3.amazonaws.com/photos/588972633/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,蛇紋蛛,Anepsion roeweri,蛇紋蛛,741284,Araneidae,Anepsion,Anepsion roeweri
325313980,852cfa23-5df0-4f70-8649-5839c529d1e4,2025/10/29 09:50,2025-10-29,2025-10-29 01:50:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313980,https://inaturalist-open-data.s3.amazonaws.com/photos/588972624/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,刺佳蛛,Gea spinipes,刺佳蛛,714329,Araneidae,Gea,Gea spinipes
325313983,a89544b3-a367-437e-8a54-44fec28d30d3,2025/10/29 09:58,2025-10-29,2025-10-29 01:58:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313983,https://inaturalist-open-data.s3.amazonaws.com/photos/588972658/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,拖尾毛園蛛 (拉克氏尾蛛),Eriovixia laglaizei,拖尾毛園蛛 (拉克氏尾蛛),602943,Araneidae,Eriovixia,Eriovixia laglaizei
325313984,90ec180c-e82e-4fc8-acd1-6ca6653f79a3,2025/10/29 10:01,2025-10-29,2025-10-29 02:01:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313984,https://inaturalist-open-data.s3.amazonaws.com/photos/588972694/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,不丹蛛屬,Bhutaniella,不丹蛛屬,420695,Sparassidae,Bhutaniella,
325313986,a6d79987-8f13-47f9-beb5-22d4492496fd,2025/10/29 10:06,2025-10-29,2025-10-29 02:06:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,research,CC-BY-NC,https://www.inaturalist.org/observations/325313986,https://inaturalist-open-data.s3.amazonaws.com/photos/588972709/medium.jpg,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,古氏棘蛛,Gasteracantha kuhli,古氏棘蛛,847983,Araneidae,Gasteracantha,Gasteracantha kuhli
325313987,c28a51f4-fb7f-4edc-9d33-2896ff3d9c08,2025/10/29 10:07,2025-10-29,2025-10-29 02:07:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313987,https://inaturalist-open-data.s3.amazonaws.com/photos/588972723/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,毛垛兜跳蛛,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
325313988,a5bcc542-4ea2-45ff-9026-b6e346343606,2025/10/29 10:08,2025-10-29,2025-10-29 02:08:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,research,CC-BY-NC,https://www.inaturalist.org/observations/325313988,https://inaturalist-open-data.s3.amazonaws.com/photos/588972737/medium.jpg,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,open,false,,,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
325313989,7d29e4d4-3b06-4de2-a2fe-d23ee00f661c,2025/10/29 10:15,2025-10-29,2025-10-29 02:15:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313989,https://inaturalist-open-data.s3.amazonaws.com/photos/588972751/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,屏東巨蟹蛛 (屏東高腳蛛),Heteropoda pingtungensis,屏東巨蟹蛛 (屏東高腳蛛),570147,Sparassidae,Heteropoda,Heteropoda pingtungensis
325313990,4d633b29-efec-436e-92cf-3bc7ee6eb0b5,2025/10/29 10:18,2025-10-29,2025-10-29 02:18:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313990,https://inaturalist-open-data.s3.amazonaws.com/photos/588972764/medium.jpg,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,跳蛛亞科,Salticinae,跳蛛亞科,606933,Salticidae,,
325313991,a757ffda-c4aa-4f05-872e-3558176945ef,2025/10/29 10:26,2025-10-29,2025-10-29 02:26:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313991,https://inaturalist-open-data.s3.amazonaws.com/photos/588972775/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,貓跳蛛屬,Carrhotus,貓跳蛛屬,154613,Salticidae,Carrhotus,
325313992,69ba07d2-dbe1-4c8b-a3d6-4e3872178b87,2025/10/29 10:27,2025-10-29,2025-10-29 02:27:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313992,https://inaturalist-open-data.s3.amazonaws.com/photos/588972811/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,皮蟹蛛屬,Pycnaxis,皮蟹蛛屬,420870,Thomisidae,Pycnaxis,
325313994,023ba7e8-f945-4844-ace6-5db7cae28fce,2025/10/29 10:29,2025-10-29,2025-10-29 02:29:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313994,https://inaturalist-open-data.s3.amazonaws.com/photos/588972826/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,毛垛兜跳蛛,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
325313995,1618ef76-3a7e-4725-9c4a-d1e28e9cdc7d,2025/10/29 10:35,2025-10-29,2025-10-29 02:35:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313995,https://inaturalist-open-data.s3.amazonaws.com/photos/588972824/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,蜘蛛目,Araneae,蜘蛛目,47118,,,
325313996,70b19d7f-047c-414f-aa15-4fba5238e972,2025/10/29 10:38,2025-10-29,2025-10-29 02:38:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313996,https://inaturalist-open-data.s3.amazonaws.com/photos/588972834/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,寬胸蠅虎屬,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
325313998,d5de1bb0-9028-46c8-9d69-c7bcda99c09d,2025/10/29 10:45,2025-10-29,2025-10-29 02:45:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313998,https://inaturalist-open-data.s3.amazonaws.com/photos/588972878/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,蠅虎科,Salticidae,蠅虎科,48139,Salticidae,,
325313999,8fbf2ac0-00cb-4149-8af8-03a14014a8c5,2025/10/29 10:47,2025-10-29,2025-10-29 02:47:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325313999,https://inaturalist-open-data.s3.amazonaws.com/photos/588972901/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,跳蛛亞科,Salticinae,跳蛛亞科,606933,Salticidae,,
325314000,0e62e883-e711-4a10-a309-b43ffd649be1,2025/10/29 10:49,2025-10-29,2025-10-29 02:49:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314000,https://inaturalist-open-data.s3.amazonaws.com/photos/588972930/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,翹蛛屬,Irura,翹蛛屬,420406,Salticidae,Irura,
325314001,c39310d7-0d2a-495a-a9c5-4eacfe0b2d01,2025/10/29 10:55,2025-10-29,2025-10-29 02:55:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314001,https://inaturalist-open-data.s3.amazonaws.com/photos/588972977/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,黑綠鬼蛛,Bijoaraneus mitificus,黑綠鬼蛛,1341474,Araneidae,Bijoaraneus,Bijoaraneus mitificus
325314002,e8f5d0d8-a80b-47af-b83c-bdc6a123fc0f,2025/10/29 10:59,2025-10-29,2025-10-29 02:59:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314002,https://inaturalist-open-data.s3.amazonaws.com/photos/588973005/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,台灣吉盾蛛,Gnathopalystes taiwanensis,台灣吉盾蛛,602669,Sparassidae,Gnathopalystes,Gnathopalystes taiwanensis
325314005,ea99f0f9-9316-4b2b-b56a-0177e326ed95,2025/10/29 11:02,2025-10-29,2025-10-29 03:02:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314005,https://inaturalist-open-data.s3.amazonaws.com/photos/588973018/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,姬蛛科,Theridiidae,姬蛛科,47371,Theridiidae,,
325314007,8579cedd-2b3e-4e5c-8bb2-00c258542b20,2025/10/29 11:15,2025-10-29,2025-10-29 03:15:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314007,https://inaturalist-open-data.s3.amazonaws.com/photos/588973049/medium.jpg,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,弓蟹蛛屬,Alcimochthes,弓蟹蛛屬,420778,Thomisidae,Alcimochthes,
325314008,f4170641-d2ce-4fe8-acdd-354a84c800d9,2025/10/29 11:15,2025-10-29,2025-10-29 03:15:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314008,https://inaturalist-open-data.s3.amazonaws.com/photos/588973093/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,袋蛛科,Clubionidae,袋蛛科,121773,Clubionidae,,
325314010,11230dd9-067a-489d-a955-c5b09a689c0f,2025/10/29 11:16,2025-10-29,2025-10-29 03:16:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314010,https://inaturalist-open-data.s3.amazonaws.com/photos/588973106/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,長腳蛛科,Tetragnathidae,長腳蛛科,47551,Tetragnathidae,,
325314011,c7b9c378-321c-4384-8e4e-1f434ebd83c5,2025/10/29 11:19,2025-10-29,2025-10-29 03:19:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314011,https://inaturalist-open-data.s3.amazonaws.com/photos/588973226/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,Burmattus,Burmattus,,208389,Salticidae,Burmattus,
325314012,4a3bd7d6-a050-4097-9300-398d72859706,2025/10/29 11:16,2025-10-29,2025-10-29 03:16:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314012,https://inaturalist-open-data.s3.amazonaws.com/photos/588973147/medium.jpg,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,弓蟹蛛屬,Alcimochthes,弓蟹蛛屬,420778,Thomisidae,Alcimochthes,
325314013,ec7caf5f-1945-4fa5-bf7e-6c14393a5851,2025/10/29 11:22,2025-10-29,2025-10-29 03:22:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314013,https://inaturalist-open-data.s3.amazonaws.com/photos/588973253/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,台灣吉盾蛛,Gnathopalystes taiwanensis,台灣吉盾蛛,602669,Sparassidae,Gnathopalystes,Gnathopalystes taiwanensis
325314014,f6043271-af90-489b-ac11-d0a2371090f5,2025/10/29 11:35,2025-10-29,2025-10-29 03:35:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314014,https://inaturalist-open-data.s3.amazonaws.com/photos/588973286/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,寄居姬蛛屬,Argyrodes,寄居姬蛛屬,47432,Theridiidae,Argyrodes,
325314015,f703d3dc-abf0-47d3-8a80-86532f92e58a,2025/10/29 11:35,2025-10-29,2025-10-29 03:35:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,research,CC-BY-NC,https://www.inaturalist.org/observations/325314015,https://inaturalist-open-data.s3.amazonaws.com/photos/588973303/medium.jpg,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,open,false,,,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
325314016,f6ba5032-ad8a-4ab5-8b94-3fa12a72b19a,2025/10/29 11:35,2025-10-29,2025-10-29 03:35:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314016,https://inaturalist-open-data.s3.amazonaws.com/photos/588973302/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,寄居姬蛛屬,Argyrodes,寄居姬蛛屬,47432,Theridiidae,Argyrodes,
325314017,19f69018-fe37-4d15-a344-36f9315483aa,2025/10/29 11:38,2025-10-29,2025-10-29 03:38:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314017,https://inaturalist-open-data.s3.amazonaws.com/photos/588973327/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,鼬形微姬蛛,Phycosoma mustelinum,鼬形微姬蛛,360456,Theridiidae,Phycosoma,Phycosoma mustelinum
325314018,8388221d-b663-499d-a0df-706ce875048b,2025/10/29 20:38,2025-10-29,2025-10-29 12:38:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/325314018,https://inaturalist-open-data.s3.amazonaws.com/photos/588973336/medium.jpg,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1585758979,121.6219058302,191,,,,191,,,false,,,,Hualien,Taiwan,蜘蛛目,Araneae,蜘蛛目,47118,,,
